cell_id_token,center_latitude,center_longitude,count,config_name
872209,34.981537677748776,-106.58197892714489,5,config_1
87220a4,35.04911129240711,-106.55840709161933,8,config_1
87220ac,35.09193702297951,-106.55840709161933,13,config_1
87220b1,35.07628263112154,-106.59376581662562,23,config_1
87220b3,35.0976887717331,-106.59376581662562,15,config_1
87220b5,35.09438140462687,-106.6173415315181,32,config_1
87220b7,35.072976155034574,-106.6173415315181,31,config_1
87220bc,35.042511398618444,-106.60555335191708,10,config_1
87220c4,35.03589074856492,-106.6527099211625,8,config_1
87220c9,35.06966448711829,-106.64091981764263,35,config_1
87220ca4,35.08654683124749,-106.63502500571548,10,config_1
87220cac,35.09724777392775,-106.63502500571548,1,config_1
87220cb4,35.09559008362959,-106.64681478952089,15,config_1
87220cbc,35.08488936407676,-106.64681478952089,44,config_1
87220cc4,35.08323059849185,-106.65860521237967,18,config_1
87220ccc,35.09393109470661,-106.65860521237967,6,config_1
87220cd4,35.092270807103425,-106.67039627278949,35,config_1
87220cdc,35.0815705344375,-106.67039627278949,3,config_1
87220cf,35.066347626922415,-106.66450066298461,2,config_1
87220d4,35.07206433186745,-106.69987670323877,15,config_1
87220dc,35.02924933866187,-106.69987670323877,28,config_1
87220f,34.96830717635516,-106.67629204160652,16,config_1
872214,34.99114394854021,-106.81783770824106,1,config_1
87221c,34.819663616385284,-106.81783770824106,9,config_1
87223,34.86490572500623,-107.10119308682007,3,config_1
872264,35.33307355223786,-106.81783770824106,3,config_1
87226c,35.162281673434464,-106.81783770824106,12,config_1
872271,35.22507824357043,-106.67629204160652,6,config_1
8722724,35.15762967390655,-106.69987670323877,11,config_1
872272c,35.11485779380944,-106.69987670323877,12,config_1
8722734,35.12150637234639,-106.6527099211625,33,config_1
872273c,35.16428181181114,-106.6527099211625,7,config_1
8722744,35.17091314944776,-106.60555335191708,30,config_1
872274c,35.12813416403872,-106.60555335191708,20,config_1
8722754,35.134741172517664,-106.55840709161933,2,config_1
872275c,35.177523690470935,-106.55840709161933,6,config_1
872277,35.238351495469196,-106.58197892714489,42,config_1
87227c,35.359828813793214,-106.62913035392717,3,config_1
8722c,35.7449475871579,-106.91225102614887,15,config_1
87234,35.63334655030604,-107.66888695938226,1,config_1
8723c,34.952620544908015,-107.66888695938226,32,config_1
8725,35.11690888705174,-108.80761947009503,34,config_1
8727,33.74786648533911,-108.80761947009503,6,config_1
873a4,36.73477252185684,-109.18800474020169,12,config_1
873b4,36.19054884940218,-108.42760468979141,1,config_1
873b84,36.65406049425573,-108.14286689033348,8,config_1
873b89,36.7866564052658,-108.0954350750474,2,config_1
873b8f,36.77174842698493,-108.1903058640108,50,config_1
873b94,36.79088438031434,-108.33266475883127,3,config_1
873bb,36.661941153360814,-108.61756263435514,1,config_1
873d,36.700932346553174,-107.29028389464884,45,config_1
87a1,38.899730427842115,-99.90181306343518,40,config_1
87a24,39.31609316655254,-98.83627550306029,13,config_1
87a2c,39.36747025008236,-98.13385582671398,16,config_1
87a34,38.70468170309181,-98.13385582671398,24,config_1
87a3c,38.653556166632896,-98.83627550306029,36,config_1
87a44,37.98425851730306,-98.83627550306029,19,config_1
87a49,38.19083888191821,-98.30884408222222,29,config_1
87a4ac,38.30487589390091,-97.87216004899976,1,config_1
87a4b4,38.137035624658814,-97.87216004899976,46,config_1
87a4bc,38.12519515900761,-98.04651845312563,6,config_1
87a4d,37.878623451917356,-97.95928633924419,36,config_1
87a4f,37.854413086928595,-98.30884408222222,3,config_1
87a54,37.35888560713079,-98.13385582671398,22,config_1
87a5c,37.30835482078843,-98.83627550306029,30,config_1
87a64,37.25308031593278,-99.54509739864785,20,config_1
87a6c,37.92863935472173,-99.54509739864785,27,config_1
87a74,37.868143358061836,-100.26001249402657,40,config_1
87a7c,37.1929620617629,-100.26001249402657,4,config_1
87a9,36.198654568532326,-99.90181306343518,9,config_1
87aa4,35.12996144190496,-100.26001249402657,14,config_1
87aac,34.43046004733547,-100.26001249402657,8,config_1
87ab4,34.48868718731357,-99.54509739864785,6,config_1
87abc,35.18871942524917,-99.54509739864785,37,config_1
87ac4,35.24275101245371,-98.83627550306029,28,config_1
87acc,34.5422331954533,-98.83627550306029,29,config_1
87ad4,34.59119242586573,-98.13385582671398,33,config_1
87adc,35.29215205594181,-98.13385582671398,16,config_1
87af,36.30806451520898,-98.48424653420417,30,config_1
87b04,36.721781228957376,-97.43813547748366,44,config_1
87b09,36.92441598166638,-96.92091345144947,15,config_1
87b0b,36.94388990536518,-96.57833866136845,2,config_1
87b0d,36.60061713688672,-96.57833866136845,1,config_1
87b0f4c,36.725259836827085,-97.02833829890636,4,config_1
87b0f54,36.72271004070826,-97.07135716135726,47,config_1
87b0f5c,36.67978864269504,-97.07135716135726,4,config_1
87b0fc,36.4901463995442,-97.00683933476365,1,config_1
87b104,36.31776687053005,-97.00683933476365,8,config_1
87b109,36.18570054387606,-97.04984424386326,8,config_1
87b10a1,36.12975791386242,-97.08211623221572,6,config_1
87b10a3,36.131029004173385,-97.06059983156092,33,config_1
87b10a5,36.1094035763318,-97.06059983156092,17,config_1
87b10a7,36.10813279332247,-97.08211623221572,5,config_1
87b10ac,36.076319540125304,-97.07135716135726,3,config_1
87b10bc,36.12211538917396,-97.02833829890636,1,config_1
87b10d,36.10425331086528,-96.96386238196816,2,config_1
87b114,36.15492861559916,-96.83509992015557,3,config_1
87b11c,36.32771564940428,-96.83509992015557,3,config_1
87b13,36.25576816987602,-96.57833866136845,2,config_1
87b15,35.909367123506016,-96.57833866136845,15,config_1
87b17,35.89010922788603,-96.92091345144947,4,config_1
87b18c,35.77770545633417,-97.35165580142355,22,config_1
87b191,35.9105019306097,-97.3084570618028,1,config_1
87b1929,35.87202021721404,-97.40569277952069,20,config_1
87b192b,35.870683495260664,-97.4273195380449,47,config_1
87b192d,35.89236325846192,-97.4273195380449,14,config_1
87b192f,35.89370031374905,-97.40569277952069,10,config_1
87b19c,35.96166061329158,-97.17902604633225,1,config_1
87b1b,36.21600621244862,-97.26528581122331,10,config_1
87b1f,35.84830491897991,-97.61142171393448,9,config_1
87b204,35.58216502503628,-97.69822718000074,25,config_1
87b20c,35.407962059488796,-97.69822718000074,13,config_1
87b2104,35.480213472530544,-97.5897372085872,18,config_1
87b210c,35.48293566120406,-97.54638849147764,18,config_1
87b2114,35.43935657279329,-97.54638849147764,16,config_1
87b211c,35.43663581608077,-97.5897372085872,1,config_1
87b213,35.37258726407458,-97.56805946490843,9,config_1
87b2144,35.398456213459355,-97.50306688961776,20,config_1
87b214c,35.35482927118258,-97.50306688961776,32,config_1
87b2154,35.357512480642,-97.45977247140304,1,config_1
87b215c,35.40114084979943,-97.45977247140304,8,config_1
87b2164,35.444746022138276,-97.45977247140304,5,config_1
87b216c,35.44205996589735,-97.50306688961776,40,config_1
87b2171,35.47542093485206,-97.49224073392988,2,config_1
87b21724,35.4689634256917,-97.50848060464544,44,config_1
87b21729,35.46573366990142,-97.51660197329142,19,config_1
87b2172b,35.465395916933154,-97.52201674959704,11,config_1
87b2172d,35.47084303985422,-97.52201674959704,4,config_1
87b2172f,35.47118081501569,-97.51660197329142,37,config_1
87b21734,35.47918198045837,-97.51930930840119,4,config_1
87b2173c,35.47985705502388,-97.50848060464544,4,config_1
87b2175,35.49585730188629,-97.5138947442844,23,config_1
87b2177,35.49720554763117,-97.49224073392988,3,config_1
87b217c,35.48832794590778,-97.45977247140304,5,config_1
87b219,35.55231450844149,-97.48141627828754,26,config_1
87b21b,35.54690062967078,-97.56805946490843,37,config_1
87b21d,35.633917360840194,-97.56805946490843,29,config_1
87b21e4,35.65972907625001,-97.50306688961776,17,config_1
87b21ec,35.61624204523046,-97.50306688961776,13,config_1
87b21f4,35.61893371137683,-97.45977247140304,41,config_1
87b21fc,35.66242212747378,-97.45977247140304,17,config_1
87b224,35.60383231579316,-97.35165580142355,33,config_1
87b22c,35.614250489150876,-97.17902604633225,1,config_1
87b23b,35.475807388663775,-97.3084570618028,16,config_1
87b23d,35.470537581861855,-97.39488196255758,50,config_1
87b23f,35.38332302614059,-97.39488196255758,3,config_1
87b241,35.29601574560123,-97.39488196255758,11,config_1
87b2421,35.23941338769162,-97.4273195380449,20,config_1
87b2423,35.240740068765824,-97.40569277952069,3,config_1
87b2425,35.21888459393179,-97.40569277952069,19,config_1
87b2427,35.21755827204752,-97.4273195380449,33,config_1
87b2429,35.19569741144872,-97.4273195380449,40,config_1
87b242b,35.17383081249206,-97.4273195380449,21,config_1
87b242d,35.175156413396195,-97.40569277952069,2,config_1
87b242f,35.1970233732764,-97.40569277952069,10,config_1
87b243c,35.23179472758345,-97.37326545852945,3,config_1
87b24c,35.265338212303675,-97.17902604633225,3,config_1
87b25c,35.07997536472856,-97.35165580142355,8,config_1
87b2681,35.172500904166334,-97.44895312229072,12,config_1
87b26824,35.18923406850119,-97.44354408678257,11,config_1
87b2682c,35.20016579832241,-97.44354408678257,24,config_1
87b26834,35.19949954007589,-97.4543625838752,6,config_1
87b2683c,35.18856790083422,-97.4543625838752,12,config_1
87b2685,35.19303255852217,-97.47059352375683,17,config_1
87b268c,35.180090645993815,-97.50306688961776,1,config_1
87b2694,35.22380982595907,-97.50306688961776,33,config_1
87b2699,35.23674708897524,-97.47059352375683,22,config_1
87b269a4,35.22002239920677,-97.47600468831664,12,config_1
87b269ac,35.209093811430726,-97.47600468831664,12,config_1
87b269b4,35.209762317435256,-97.46518278474127,12,config_1
87b269bc,35.220690995877526,-97.46518278474127,15,config_1
87b269c4,35.22135851354341,-97.4543625838752,16,config_1
87b269cc,35.21042974458717,-97.4543625838752,18,config_1
87b269d4,35.21109609330435,-97.44354408678257,38,config_1
87b269dc,35.22202495262239,-97.44354408678257,29,config_1
87b269f,35.23808239554462,-97.44895312229072,37,config_1
87b26b,35.29068817979624,-97.48141627828754,15,config_1
87b26d,35.28529145457151,-97.56805946490843,12,config_1
87b27c,35.05844665881247,-97.69822718000074,5,config_1
87b29,34.80082004331816,-97.61142171393448,10,config_1
87b2b,34.44874807994539,-97.61142171393448,2,config_1
87b2d,34.46983125660072,-97.26528581122331,34,config_1
87b2f,34.822001522397635,-97.26528581122331,22,config_1
87b31,34.84209200164026,-96.92091345144947,43,config_1
87b33,34.48982867337598,-96.92091345144947,29,config_1
87b35,34.50875415406051,-96.57833866136845,6,config_1
87b364,34.77773365280684,-96.49297974540691,3,config_1
87b369,34.72682747949404,-96.62106106216318,18,config_1
87b36b,34.72214906475616,-96.70659142835461,3,config_1
87b36c1,34.77891699913493,-96.67450419420958,48,config_1
87b36c3,34.800909452270155,-96.67450419420958,4,config_1
87b36c5,34.79973451183393,-96.69589390641657,1,config_1
87b36c7,34.777742394474124,-96.69589390641657,11,config_1
87b36cc,34.78696918262903,-96.7279917988472,1,config_1
87b36f,34.81482312188348,-96.62106106216318,26,config_1
87b374,34.94430978475526,-96.6638120059594,2,config_1
87b39,35.212009501539164,-96.57833866136845,23,config_1
87b3b,35.19291140982009,-96.92091345144947,35,config_1
87b3d,35.5422593775057,-96.92091345144947,22,config_1
87b3f,35.56143896328144,-96.57833866136845,3,config_1
87b44,35.413617182429356,-96.06791937864303,10,config_1
87b4c,34.71157998986828,-96.06791937864303,38,config_1
87b54,34.74324838778567,-95.39395513481692,22,config_1
87b5b,35.26295583916043,-95.56172791278979,18,config_1
87b5c4,35.52916738044704,-95.47778111042308,3,config_1
87b5cc,35.52143031039644,-95.64579506896482,2,config_1
87b5dd,35.66194169052809,-95.43585298984118,1,config_1
87b5dfd,35.76137612207745,-95.40442675796797,1,config_1
87b5dfe4,35.77793628261358,-95.39919070954187,4,config_1
87b5dff044,35.784769268746935,-95.40606312022878,41,config_1
87b5dff05c,35.785449356137285,-95.40606312022878,16,config_1
87b5dff07,35.78515338365634,-95.40508129732264,1,config_1
87b5f,35.62758073035127,-95.22666753958994,8,config_1
87b61,35.975777742252816,-95.22666753958994,20,config_1
87b63,36.32243671814948,-95.22666753958994,27,config_1
87b64c,36.397620868300436,-95.47778111042308,16,config_1
87b654,36.389806839182775,-95.64579506896482,29,config_1
87b65c,36.21690211898293,-95.64579506896482,6,config_1
87b67,35.96073822084735,-95.56172791278979,30,config_1
87b689,35.9942201388377,-95.77212042411867,18,config_1
87b68b,36.08095740857633,-95.77212042411867,44,config_1
87b68d,36.07686857040709,-95.85648637454487,47,config_1
87b68f,35.99013530407835,-95.85648637454487,7,config_1
87b691,35.98598510232307,-95.94097099813557,22,config_1
87b6924,36.05208548069254,-95.9198387432287,19,config_1
87b6929,36.08511440546584,-95.9092753881462,19,config_1
87b692b,36.10677902676514,-95.9092753881462,14,config_1
87b692d,36.105735982207115,-95.93040394687645,15,config_1
87b692f,36.08407161426724,-95.93040394687645,10,config_1
87b6934,36.09333247976323,-95.96211063966837,39,config_1
87b693c,36.04999245696516,-95.96211063966837,23,config_1
87b695,36.068494358466836,-96.02557380749096,30,config_1
87b697,35.98176929689398,-96.02557380749096,6,config_1
87b69c,35.85361489546882,-95.98325766018019,2,config_1
87b6b,35.92754804505331,-96.23759466618242,32,config_1
87b6d,36.27401988976557,-96.23759466618242,32,config_1
87b6e4,36.37339615816689,-95.98325766018019,9,config_1
87b6e9,36.241655079894315,-96.02557380749096,4,config_1
87b6ea4,36.175698601469264,-96.04674291893367,1,config_1
87b6eac,36.132408904753355,-96.04674291893367,1,config_1
87b6eb1,36.14483131697901,-96.01499200977533,2,config_1
87b6eb3,36.12318004002826,-96.01499200977533,10,config_1
87b6eb5,36.12423977979882,-95.99383393516017,7,config_1
87b6eb64,36.140743335497994,-95.98854556737632,13,config_1
87b6eb6c,36.14021439906059,-95.99912276341193,8,config_1
87b6eb74,36.15103862328487,-95.99912276341193,22,config_1
87b6eb7c,36.15156762353868,-95.98854556737632,42,config_1
87b6ebc,36.17782760480562,-96.00441205201167,36,config_1
87b6ec4,36.17994012585915,-95.96211063966837,44,config_1
87b6ec9,36.14694719155692,-95.97268322803032,33,config_1
87b6ecb,36.12529540339906,-95.97268322803032,26,config_1
87b6ecd,36.126346914520006,-95.95153989605136,12,config_1
87b6ecf,36.14799895674627,-95.95153989605136,24,config_1
87b6ed1,36.149046612129375,-95.93040394687645,17,config_1
87b6ed3,36.127394316856474,-95.93040394687645,28,config_1
87b6ed5,36.12843761410711,-95.9092753881462,6,config_1
87b6ed7,36.15009016140609,-95.9092753881462,14,config_1
87b6edc,36.18203619418263,-95.9198387432287,13,config_1
87b6ef,36.24588316220079,-95.94097099813557,14,config_1
87b6f1,36.250045444266824,-95.85648637454487,16,config_1
87b6f24,36.18411583938968,-95.8775964238177,12,config_1
87b6f2c,36.14082208827038,-95.8775964238177,20,config_1
87b6f34,36.142884346780754,-95.83538374236045,31,config_1
87b6f3c,36.18617909115435,-95.83538374236045,8,config_1
87b6f5,36.1675982133254,-95.77212042411867,11,config_1
87b6f7,36.25414216371831,-95.77212042411867,5,config_1
87b6fc,36.38173257575033,-95.81428853484881,3,config_1
87b711,36.67709844199488,-95.94097099813557,11,config_1
87b713,36.76304587382828,-95.94097099813557,40,config_1
87b715,36.758794398213865,-96.02557380749096,2,config_1
87b717,36.67285075833478,-96.02557380749096,1,config_1
87b71c,36.54587902406246,-95.98325766018019,4,config_1
87b73,36.61893668649894,-96.23759466618242,6,config_1
87b75,36.96227433759821,-96.23759466618242,6,config_1
87b77,36.97958426648054,-95.8987138825821,8,config_1
87b79,36.99583493917285,-95.56172791278979,35,config_1
87b7b,36.652379208234066,-95.56172791278979,18,config_1
87b7d,36.667532766461996,-95.22666753958994,24,config_1
87b7f,37.01104184713288,-95.22666753958994,47,config_1
87b81,37.352940770106244,-95.22666753958994,38,config_1
87b824,37.25628172523593,-95.47778111042308,11,config_1
87b82c,37.24839866312311,-95.64579506896482,40,config_1
87b834,37.41891035985244,-95.64579506896482,4,config_1
87b83c,37.426806290630985,-95.47778111042308,3,config_1
87b85,37.67790082712856,-95.56172791278979,46,config_1
87b87,37.69320719300512,-95.22666753958994,6,config_1
87b89,38.03181961803155,-95.22666753958994,16,config_1
87b8b,38.36875738811565,-95.22666753958994,20,config_1
87b8d,38.35336107952697,-95.56172791278979,9,config_1
87b8f,38.016467102418936,-95.56172791278979,28,config_1
87b91,38.00006050543444,-95.8987138825821,10,config_1
87b93,38.33690757539888,-95.8987138825821,18,config_1
87b95,38.319381104541016,-96.23759466618242,32,config_1
87b97,37.98258412232734,-96.23759466618242,2,config_1
87b9c,37.48310144664223,-96.06791937864303,20,config_1
87ba4,37.44614510974571,-96.74939926474936,26,config_1
87ba9,37.24537567669818,-97.26528581122331,20,config_1
87bab,37.22360524896747,-97.61142171393448,1,config_1
87bad,37.56345723784455,-97.61142171393448,21,config_1
87bae04,37.72407168064236,-97.41650530503672,14,config_1
87bae0c,37.68176384459823,-97.41650530503672,6,config_1
87bae14,37.684478795557006,-97.37326545852945,31,config_1
87bae24,37.72948597431988,-97.33005299969896,21,config_1
87bae2c,37.73216660498749,-97.28686799616995,8,config_1
87bae34,37.68985565854685,-97.28686799616995,26,config_1
87bae39,37.67726605490312,-97.31925417224487,12,config_1
87bae3b,37.698427564999015,-97.31925417224487,16,config_1
87bae3c1,37.689653114749945,-97.33275297472204,47,config_1
87bae3c3,37.68931677731449,-97.33815324644422,6,config_1
87bae3c5,37.694606697007885,-97.33815324644422,3,config_1
87bae3c7,37.6949430506393,-97.33275297472204,1,config_1
87bae3cc,37.70270904755816,-97.33545305697596,6,config_1
87bae3d4,37.70203573958854,-97.34625445797023,7,config_1
87bae3dc,37.691456751407266,-97.34625445797023,16,config_1
87bae3f,37.67592197101127,-97.34085354311036,21,config_1
87bae5,37.625004279002965,-97.3084570618028,20,config_1
87bae7,37.61961288290332,-97.39488196255758,9,config_1
87baec,37.49512023125898,-97.35165580142355,7,config_1
87baf4,37.50574945105736,-97.17902604633225,9,config_1
87bafb,37.63032513100294,-97.22214211701957,1,config_1
87bafd,37.71500146033793,-97.22214211701957,50,config_1
87bb1,37.92358291380899,-97.26528581122331,34,config_1
87bb3,37.90167538198623,-97.61142171393448,11,config_1
87bb5,38.23823883760223,-97.61142171393448,25,config_1
87bb7,38.26020986732079,-97.26528581122331,15,config_1
87bbc,38.12289692185666,-96.74939926474936,49,config_1
87bc1,38.635825608716864,-96.57833866136845,8,config_1
87bc3,38.96918181231787,-96.57833866136845,21,config_1
87bc5,38.949358692902884,-96.92091345144947,27,config_1
87bc7,38.616053199210654,-96.92091345144947,7,config_1
87bcb,38.57312758898384,-97.61142171393448,12,config_1
87bcd,38.90632244361712,-97.61142171393448,42,config_1
87bcf,38.92841052296785,-97.26528581122331,14,config_1
87bd4,39.41412630334877,-97.43813547748366,28,config_1
87bd9,39.61079632814842,-96.92091345144947,6,config_1
87bdb,39.280945566843414,-96.92091345144947,6,config_1
87bdc4,39.37858846317301,-96.6638120059594,2,config_1
