cell_id_token,center_latitude,center_longitude,count,config_name
87183,36.04667599471466,-105.96998775016152,6,config_1
8718504,35.68863021919813,-105.94648743653362,49,config_1
871850c,35.64602413800463,-105.94648743653362,26,config_1
871851c,35.69498267871954,-105.8994955568318,1,config_1
871857,35.585247982808376,-105.92299003479476,2,config_1
87185c,35.6087523611413,-106.06401788566258,38,config_1
8718c,35.16864802479798,-106.15809365922375,4,config_1
87194,35.26869278593369,-105.4068079114331,21,config_1
8719c,35.95203495587482,-105.4068079114331,4,config_1
871b,35.751832590170785,-104.2861115827901,17,config_1
871d,34.371494072781154,-104.2861115827901,11,config_1
871f,34.184493033741475,-105.78206743935718,4,config_1
8721,33.97665363685664,-107.29028389464884,4,config_1
872204,34.846246578644894,-106.62913035392717,1,config_1
872209,34.981537677748776,-106.58197892714489,5,config_1
87220b,35.06722860797057,-106.58197892714489,28,config_1
87220c4,35.03589074856492,-106.6527099211625,5,config_1
87220cc,35.07870933440729,-106.6527099211625,47,config_1
87220d4,35.07206433186745,-106.69987670323877,2,config_1
87220dc,35.02924933866187,-106.69987670323877,24,config_1
87220f,34.96830717635516,-106.67629204160652,12,config_1
87221c,34.819663616385284,-106.81783770824106,7,config_1
87223,34.86490572500623,-107.10119308682007,3,config_1
87227,35.26112632778616,-106.72346389403498,32,config_1
8723c,34.952620544908015,-107.66888695938226,13,config_1
8725,35.11690888705174,-108.80761947009503,15,config_1
873b84,36.65406049425573,-108.14286689033348,6,config_1
873b8c,36.82088445948896,-108.14286689033348,46,config_1
873b94,36.79088438031434,-108.33266475883127,3,config_1
873bb,36.661941153360814,-108.61756263435514,1,config_1
873d,36.700932346553174,-107.29028389464884,21,config_1
87a1,38.899730427842115,-99.90181306343518,21,config_1
87a24,39.31609316655254,-98.83627550306029,7,config_1
87a2c,39.36747025008236,-98.13385582671398,13,config_1
87a34,38.70468170309181,-98.13385582671398,16,config_1
87a3c,38.653556166632896,-98.83627550306029,25,config_1
87a44,37.98425851730306,-98.83627550306029,13,config_1
87a49,38.19083888191821,-98.30884408222222,27,config_1
87a4b,38.215119879217525,-97.95928633924419,43,config_1
87a4d,37.878623451917356,-97.95928633924419,34,config_1
87a4f,37.854413086928595,-98.30884408222222,2,config_1
87a54,37.35888560713079,-98.13385582671398,18,config_1
87a5c,37.30835482078843,-98.83627550306029,25,config_1
87a64,37.25308031593278,-99.54509739864785,5,config_1
87a6c,37.92863935472173,-99.54509739864785,21,config_1
87a74,37.868143358061836,-100.26001249402657,24,config_1
87a7c,37.1929620617629,-100.26001249402657,3,config_1
87ac,35.56428459080989,-99.18990521297464,35,config_1
87b04,36.721781228957376,-97.43813547748366,22,config_1
87b0c,36.76286894750185,-96.74939926474936,48,config_1
87b11,36.236435129017984,-96.92091345144947,41,config_1
87b15,35.909367123506016,-96.57833866136845,10,config_1
87b18c,35.77770545633417,-97.35165580142355,19,config_1
87b191,35.9105019306097,-97.3084570618028,1,config_1
87b1929,35.87202021721404,-97.40569277952069,19,config_1
87b192b,35.870683495260664,-97.4273195380449,37,config_1
87b192d,35.89236325846192,-97.4273195380449,14,config_1
87b192f,35.89370031374905,-97.40569277952069,10,config_1
87b19c,35.96166061329158,-97.17902604633225,2,config_1
87b1b,36.21600621244862,-97.26528581122331,4,config_1
87b1f,35.84830491897991,-97.61142171393448,3,config_1
87b204,35.58216502503628,-97.69822718000074,1,config_1
87b20c,35.407962059488796,-97.69822718000074,2,config_1
87b211,35.459790460476206,-97.56805946490843,29,config_1
87b213,35.37258726407458,-97.56805946490843,5,config_1
87b2144,35.398456213459355,-97.50306688961776,21,config_1
87b214c,35.35482927118258,-97.50306688961776,29,config_1
87b2154,35.357512480642,-97.45977247140304,1,config_1
87b215c,35.40114084979943,-97.45977247140304,7,config_1
87b217,35.46519867756033,-97.48141627828754,30,config_1
87b219,35.55231450844149,-97.48141627828754,10,config_1
87b21b,35.54690062967078,-97.56805946490843,19,config_1
87b21d,35.633917360840194,-97.56805946490843,10,config_1
87b21f,35.639336845243704,-97.48141627828754,41,config_1
87b224,35.60383231579316,-97.35165580142355,20,config_1
87b22c,35.614250489150876,-97.17902604633225,1,config_1
87b23c,35.42958405495318,-97.35165580142355,40,config_1
87b241,35.29601574560123,-97.39488196255758,8,config_1
87b2421,35.23941338769162,-97.4273195380449,18,config_1
87b2423,35.240740068765824,-97.40569277952069,3,config_1
87b2425,35.21888459393179,-97.40569277952069,19,config_1
87b2427,35.21755827204752,-97.4273195380449,35,config_1
87b242c,35.185428257884126,-97.41650530503672,38,config_1
87b243c,35.23179472758345,-97.37326545852945,2,config_1
87b24c,35.265338212303675,-97.17902604633225,1,config_1
87b25c,35.07997536472856,-97.35165580142355,7,config_1
87b2681,35.172500904166334,-97.44895312229072,3,config_1
87b2683,35.1943671409796,-97.44895312229072,45,config_1
87b2685,35.19303255852217,-97.47059352375683,16,config_1
87b2694,35.22380982595907,-97.50306688961776,32,config_1
87b2699,35.23674708897524,-97.47059352375683,23,config_1
87b269b,35.21489269535522,-97.47059352375683,48,config_1
87b269c4,35.22135851354341,-97.4543625838752,15,config_1
87b269cc,35.21042974458717,-97.4543625838752,18,config_1
87b269d4,35.21109609330435,-97.44354408678257,21,config_1
87b269dc,35.22202495262239,-97.44354408678257,22,config_1
87b269f,35.23808239554462,-97.44895312229072,40,config_1
87b26b,35.29068817979624,-97.48141627828754,12,config_1
87b26d,35.28529145457151,-97.56805946490843,16,config_1
87b27c,35.05844665881247,-97.69822718000074,4,config_1
87b29,34.80082004331816,-97.61142171393448,11,config_1
87b2b,34.44874807994539,-97.61142171393448,1,config_1
87b2d,34.46983125660072,-97.26528581122331,30,config_1
87b2f,34.822001522397635,-97.26528581122331,19,config_1
87b31,34.84209200164026,-96.92091345144947,19,config_1
87b33,34.48982867337598,-96.92091345144947,27,config_1
87b35,34.50875415406051,-96.57833866136845,7,config_1
87b364,34.77773365280684,-96.49297974540691,2,config_1
87b369,34.72682747949404,-96.62106106216318,17,config_1
87b36b,34.72214906475616,-96.70659142835461,3,config_1
87b36c1,34.77891699913493,-96.67450419420958,44,config_1
87b36c3,34.800909452270155,-96.67450419420958,5,config_1
87b36c5,34.79973451183393,-96.69589390641657,1,config_1
87b36c7,34.777742394474124,-96.69589390641657,8,config_1
87b36cc,34.78696918262903,-96.7279917988472,1,config_1
87b36f,34.81482312188348,-96.62106106216318,20,config_1
87b374,34.94430978475526,-96.6638120059594,2,config_1
87b39,35.212009501539164,-96.57833866136845,23,config_1
87b3b,35.19291140982009,-96.92091345144947,24,config_1
87b3d,35.5422593775057,-96.92091345144947,19,config_1
87b3f,35.56143896328144,-96.57833866136845,1,config_1
87b44,35.413617182429356,-96.06791937864303,3,config_1
87b4c,34.71157998986828,-96.06791937864303,33,config_1
87b54,34.74324838778567,-95.39395513481692,18,config_1
87b5c,35.44556695064797,-95.39395513481692,23,config_1
87b61,35.975777742252816,-95.22666753958994,9,config_1
87b63,36.32243671814948,-95.22666753958994,25,config_1
87b65,36.30733894942599,-95.56172791278979,23,config_1
87b67,35.96073822084735,-95.56172791278979,26,config_1
87b689,35.9942201388377,-95.77212042411867,18,config_1
87b68b,36.08095740857633,-95.77212042411867,39,config_1
87b68d,36.07686857040709,-95.85648637454487,41,config_1
87b68f,35.99013530407835,-95.85648637454487,5,config_1
87b691,35.98598510232307,-95.94097099813557,17,config_1
87b6924,36.05208548069254,-95.9198387432287,17,config_1
87b692c,36.095426523711026,-95.9198387432287,41,config_1
87b6934,36.09333247976323,-95.96211063966837,30,config_1
87b693c,36.04999245696516,-95.96211063966837,20,config_1
87b695,36.068494358466836,-96.02557380749096,27,config_1
87b697,35.98176929689398,-96.02557380749096,6,config_1
87b69c,35.85361489546882,-95.98325766018019,2,config_1
87b6b,35.92754804505331,-96.23759466618242,23,config_1
87b6d,36.27401988976557,-96.23759466618242,10,config_1
87b6e4,36.37339615816689,-95.98325766018019,6,config_1
87b6e9,36.241655079894315,-96.02557380749096,5,config_1
87b6ea4,36.175698601469264,-96.04674291893367,1,config_1
87b6eac,36.132408904753355,-96.04674291893367,1,config_1
87b6eb4,36.13453688224153,-96.00441205201167,47,config_1
87b6ebc,36.17782760480562,-96.00441205201167,20,config_1
87b6ec4,36.17994012585915,-95.96211063966837,39,config_1
87b6ec9,36.14694719155692,-95.97268322803032,17,config_1
87b6ecb,36.12529540339906,-95.97268322803032,19,config_1
87b6ecd,36.126346914520006,-95.95153989605136,8,config_1
87b6ecf,36.14799895674627,-95.95153989605136,19,config_1
87b6ed1,36.149046612129375,-95.93040394687645,18,config_1
87b6ed3,36.127394316856474,-95.93040394687645,18,config_1
87b6ed5,36.12843761410711,-95.9092753881462,5,config_1
87b6ed7,36.15009016140609,-95.9092753881462,17,config_1
87b6edc,36.18203619418263,-95.9198387432287,12,config_1
87b6ef,36.24588316220079,-95.94097099813557,12,config_1
87b6f1,36.250045444266824,-95.85648637454487,11,config_1
87b6f24,36.18411583938968,-95.8775964238177,9,config_1
87b6f2c,36.14082208827038,-95.8775964238177,20,config_1
87b6f34,36.142884346780754,-95.83538374236045,28,config_1
87b6f5,36.1675982133254,-95.77212042411867,9,config_1
87b74,36.79957740094139,-96.06791937864303,48,config_1
87b79,36.99583493917285,-95.56172791278979,36,config_1
87b7b,36.652379208234066,-95.56172791278979,13,config_1
87b7d,36.667532766461996,-95.22666753958994,11,config_1
87b7f,37.01104184713288,-95.22666753958994,18,config_1
87b81,37.352940770106244,-95.22666753958994,20,config_1
87b83,37.337682933015344,-95.56172791278979,43,config_1
87b85,37.67790082712856,-95.56172791278979,26,config_1
87b87,37.69320719300512,-95.22666753958994,3,config_1
87b89,38.03181961803155,-95.22666753958994,13,config_1
87b8b,38.36875738811565,-95.22666753958994,11,config_1
87b8d,38.35336107952697,-95.56172791278979,4,config_1
87b8f,38.016467102418936,-95.56172791278979,26,config_1
87b94,38.16007804293747,-96.06791937864303,39,config_1
87b9c,37.48310144664223,-96.06791937864303,13,config_1
87ba4,37.44614510974571,-96.74939926474936,7,config_1
87ba9,37.24537567669818,-97.26528581122331,13,config_1
87bad,37.56345723784455,-97.61142171393448,8,config_1
87bae1,37.7042809232782,-97.39488196255758,22,config_1
87bae24,37.72948597431988,-97.33005299969896,21,config_1
87bae2c,37.73216660498749,-97.28686799616995,1,config_1
87bae34,37.68985565854685,-97.28686799616995,28,config_1
87bae3c,37.68717605751179,-97.33005299969896,31,config_1
87bae5,37.625004279002965,-97.3084570618028,16,config_1
87bae7,37.61961288290332,-97.39488196255758,5,config_1
87baec,37.49512023125898,-97.35165580142355,7,config_1
87baf4,37.50574945105736,-97.17902604633225,7,config_1
87bafc,37.67531119536496,-97.17902604633225,39,config_1
87bb1,37.92358291380899,-97.26528581122331,23,config_1
87bb3,37.90167538198623,-97.61142171393448,7,config_1
87bb5,38.23823883760223,-97.61142171393448,22,config_1
87bb7,38.26020986732079,-97.26528581122331,13,config_1
87bbc,38.12289692185666,-96.74939926474936,15,config_1
87bc4,38.792958219966415,-96.74939926474936,42,config_1
87bcc,38.75111115735907,-97.43813547748366,38,config_1
87bd4,39.41412630334877,-97.43813547748366,17,config_1
87bd9,39.61079632814842,-96.92091345144947,3,config_1
87bdb,39.280945566843414,-96.92091345144947,5,config_1
87bdc4,39.37858846317301,-96.6638120059594,1,config_1
87bdc9,39.252138661896886,-96.70659142835461,3,config_1
87bdcb,39.169342444413395,-96.70659142835461,4,config_1
87bdcc4,39.193728744496674,-96.64243297020663,24,config_1
87bdccc,39.15230246228071,-96.64243297020663,4,config_1
87bdcd4,39.15473135198815,-96.59969628987318,5,config_1
87bdcdc,39.196158358582586,-96.59969628987318,48,config_1
87bdcf,39.25703490235032,-96.62106106216318,5,config_1
87bdd1,39.26186149760622,-96.53564486778043,3,config_1
87bdd24,39.19857058444569,-96.55698818466848,39,config_1
87bdd2c,39.15714285895166,-96.55698818466848,16,config_1
87bdd3c,39.200965452009875,-96.51430871869908,2,config_1
87bdd5,39.18381390879418,-96.45034335805805,4,config_1
87bdf,39.63071212618312,-96.57833866136845,2,config_1
87be4,39.49373923043933,-96.06791937864303,16,config_1
87bec,38.83034145230826,-96.06791937864303,38,config_1
87bf01,39.14058513165589,-95.6878736310531,1,config_1
87bf024,39.07728339041063,-95.70892413195803,7,config_1
87bf02c,39.03573397856997,-95.70892413195803,9,config_1
87bf034,39.03778497695611,-95.66683060756066,30,config_1
87bf03c,39.07933501493963,-95.66683060756066,11,config_1
87bf05,39.06160905661152,-95.60374647633648,12,config_1
87bf0c,39.109127418995335,-95.47778111042308,3,config_1
87bf14,38.94280815076366,-95.47778111042308,5,config_1
87bf1c,38.93481016221407,-95.64579506896482,25,config_1
87bf44,38.78378113825695,-95.31025045570311,11,config_1
87bf4c,38.61659131089693,-95.31025045570311,32,config_1
87bf5c,38.791242562371075,-95.1432068497593,14,config_1
87bf61,38.91818673610689,-95.10152248359266,14,config_1
87bf65,38.99779372053584,-95.18492188756028,21,config_1
87bf67,38.91451773950286,-95.18492188756028,29,config_1
87bf684,38.890887778226336,-95.24755182794603,1,config_1
87bf68c,38.932551871117205,-95.24755182794603,40,config_1
87bf694,38.93066810576898,-95.2893432932414,22,config_1
87bf6d,38.990255065831136,-95.35208760396613,14,config_1
87bf6e4,39.01391418233533,-95.2893432932414,7,config_1
87bf6ec,38.97230464356347,-95.2893432932414,47,config_1
87bf6f1,38.98412446997308,-95.25799683455276,9,config_1
87bf6f3,38.96331272862053,-95.25799683455276,10,config_1
87bf6f5,38.96425073817379,-95.23710872932412,23,config_1
87bf6f7,38.98506262502301,-95.23710872932412,13,config_1
87bf6fc,39.01579911691819,-95.24755182794603,3,config_1
87bfc,39.52693965632134,-95.39395513481692,40,config_1
86404,28.938192472482168,-95.39395513481692,1,config_1
86409,29.501123243302253,-95.22666753958994,23,config_1
8640a4,29.781769536782075,-95.1432068497593,9,config_1
8640ac,29.966398359236102,-95.1432068497593,41,config_1
8640b4,29.959786529660697,-95.31025045570311,17,config_1
8640bc,29.775182517777935,-95.31025045570311,22,config_1
8640c1,29.723906263439893,-95.43585298984118,37,config_1
8640c24,29.698217197659083,-95.49875650192564,35,config_1
8640c2c,29.69647163206253,-95.54072991049888,2,config_1
8640c34,29.74265962770855,-95.54072991049888,5,config_1
8640c3c,29.74440685579875,-95.49875650192564,44,config_1
8640c5,29.812789773957824,-95.51973943774544,8,config_1
8640c7,29.816260067935005,-95.43585298984118,7,config_1
8640c9,29.908552557634437,-95.43585298984118,8,config_1
8640cb,30.000783121883035,-95.43585298984118,22,config_1
8640cc4,29.975125522056363,-95.49875650192564,9,config_1
8640ccc,30.021222796123396,-95.49875650192564,7,config_1
8640cd4,30.019465699983854,-95.54072991049888,47,config_1
8640cdc,29.97337005785178,-95.54072991049888,8,config_1
8640cf,29.905075730285553,-95.51973943774544,7,config_1
8640d4,29.945865677209675,-95.64579506896482,15,config_1
8640dc,29.761313934618144,-95.64579506896482,31,config_1
8640f,29.487565156761832,-95.56172791278979,45,config_1
86414,29.65032632959495,-96.06791937864303,36,config_1
8641c,28.909559669047898,-96.06791937864303,1,config_1
8643,29.229990216591975,-97.09287704309902,4,config_1
86444,30.353859258393445,-96.74939926474936,3,config_1
86449,30.14258310143638,-97.26528581122331,6,config_1
8644a4,30.03607884049197,-97.52472429686226,2,config_1
8644ac,30.026032896758466,-97.69822718000074,6,config_1
8644b1,30.166350280171464,-97.65481097525692,18,config_1
8644b3,30.161249525253425,-97.74167025909962,38,config_1
8644b44,30.23136342440552,-97.71994536457991,40,config_1
8644b49,30.217968293742025,-97.75253521988041,11,config_1
8644b4b,30.21667961879742,-97.7742701630638,12,config_1
8644b4d,30.2396164588302,-97.7742701630638,14,config_1
8644b4f,30.24090571867302,-97.75253521988041,14,config_1
8644b54,30.274659844858633,-97.76340185489671,43,config_1
8644b59,30.28805505651969,-97.73080697363837,25,config_1
8644b5b,30.26512499911168,-97.73080697363837,19,config_1
8644b5d,30.26640680866992,-97.70908543300678,25,config_1
8644b5f,30.289337445397152,-97.70908543300678,21,config_1
8644b64,30.279788249540324,-97.67651571401332,25,config_1
8644b6c,30.233917282986884,-97.67651571401332,18,config_1
8644b7c,30.28232838471177,-97.63311297235884,13,config_1
8644bc,30.219784329452057,-97.52472429686226,8,config_1
8644c4,30.403236040720408,-97.52472429686226,22,config_1
8644c84,30.32818569519738,-97.63311297235884,9,config_1
8644c8c,30.374026976898957,-97.63311297235884,19,config_1
8644c94,30.37148226637379,-97.67651571401332,23,config_1
8644c9c,30.325643268693323,-97.67651571401332,47,config_1
8644ca1,30.312264092015766,-97.70908543300678,21,config_1
8644ca3,30.335186739267012,-97.70908543300678,13,config_1
8644ca5,30.333903194517802,-97.73080697363837,15,config_1
8644ca7,30.31098112474126,-97.73080697363837,15,config_1
8644ca9,30.30969413808674,-97.75253521988041,17,config_1
8644cab,30.30840312911488,-97.7742701630638,12,config_1
8644cad,30.33132403837413,-97.7742701630638,7,config_1
8644caf,30.33261562853321,-97.75253521988041,19,config_1
8644cb4,30.36634462208107,-97.76340185489671,42,config_1
8644cbc,30.368921489305745,-97.71994536457991,49,config_1
8644cc4,30.41474210017279,-97.71994536457991,47,config_1
8644ccc,30.41216292673331,-97.76340185489671,26,config_1
8644cd4,30.45796507707318,-97.76340185489671,17,config_1
8644cdc,30.46054654931995,-97.71994536457991,4,config_1
8644ce4,30.463111901919603,-97.67651571401332,41,config_1
8644cec,30.41730516868771,-97.67651571401332,34,config_1
8644cf4,30.419852155919813,-97.63311297235884,48,config_1
8644cfc,30.465661158541877,-97.63311297235884,22,config_1
8644d04,30.51145391122613,-97.63311297235884,3,config_1
8644d0c,30.557230340613078,-97.63311297235884,2,config_1
8644d14,30.554676567170848,-97.67651571401332,4,config_1
8644d1c,30.508902392533,-97.67651571401332,47,config_1
8644d3,30.52793232491251,-97.74167025909962,43,config_1
8644d5,30.619441080748068,-97.74167025909962,2,config_1
8644d7,30.624587664456687,-97.65481097525692,1,config_1
8644dc,30.586429233124328,-97.52472429686226,3,config_1
8644f,30.50959108146923,-97.26528581122331,3,config_1
86454,31.048274789305523,-97.43813547748366,31,config_1
8645c,31.086161312239916,-96.74939926474936,3,config_1
8646c,30.38724914064403,-96.06791937864303,18,config_1
86474,30.416772049483072,-95.39395513481692,38,config_1
8647c,31.149953835575754,-95.39395513481692,1,config_1
8649,32.22648626497233,-95.7299821027788,15,config_1
864a4,33.321531368043786,-95.39395513481692,4,config_1
864b3,34.18950934049419,-95.8987138825821,4,config_1
864b5,34.1727658695591,-96.23759466618242,43,config_1
864b7,33.817517252567114,-96.23759466618242,5,config_1
864bc,33.29049058697478,-96.06791937864303,4,config_1
864c04,33.00025816692411,-96.49297974540691,21,config_1
864c14,33.170498212465176,-96.6638120059594,30,config_1
864c19,33.033808310287974,-96.70659142835461,24,config_1
864c1b,33.03837529168963,-96.62106106216318,1,config_1
864c1c4,32.969971036332154,-96.64243297020663,16,config_1
864c1cc,32.97223594187435,-96.59969628987318,16,config_1
864c1d4,32.927363487324705,-96.59969628987318,3,config_1
864c1dc,32.92510016832471,-96.64243297020663,45,config_1
864c1e4,32.9228206645906,-96.68519816136498,49,config_1
864c1ec,32.96768993442726,-96.68519816136498,42,config_1
864c1f4,32.96539260926208,-96.7279917988472,20,config_1
864c1fc,32.920524949249646,-96.7279917988472,34,config_1
864c204,32.918212995498926,-96.77081381795539,41,config_1
864c20c,32.91588477660569,-96.81366415379489,35,config_1
864c214,32.960749181909684,-96.81366415379489,31,config_1
864c21c,32.96307903400877,-96.77081381795539,46,config_1
864c23,33.02917631256216,-96.7922354503473,46,config_1
864c244,33.003245717955956,-96.85654274127455,8,config_1
864c24c,33.04806827785492,-96.85654274127455,8,config_1
864c254,33.04570249829046,-96.89944951510694,20,config_1
864c25c,33.00088158201888,-96.89944951510694,23,config_1
864c264,32.9560405404973,-96.89944951510694,32,config_1
864c26c,32.95840302627783,-96.85654274127455,29,config_1
864c271,32.92416905417609,-96.86726679481669,18,config_1
864c273,32.92534559370522,-96.84582044938043,10,config_1
864c275,32.90290900064316,-96.84582044938043,10,config_1
864c277,32.90173287462936,-96.86726679481669,18,config_1
864c27c,32.91117943681446,-96.89944951510694,34,config_1
864c284,32.90880226280605,-96.94238440980855,41,config_1
864c28c,32.95366169802373,-96.94238440980855,18,config_1
864c294,32.95126647238475,-96.98534735970001,30,config_1
864c29c,32.90640871743519,-96.98534735970001,36,config_1
864c2a4,32.90399877432687,-97.02833829890636,19,config_1
864c2ac,32.90157240717898,-97.07135716135726,7,config_1
864c2b4,32.946426766083654,-97.07135716135726,6,config_1
864c2bc,32.94885483718041,-97.02833829890636,19,config_1
864c2c4,32.99369085773294,-97.02833829890636,26,config_1
864c2d4,33.03607531402479,-97.07135716135726,10,config_1
864c2d9,33.0491011771043,-97.03909039930008,15,config_1
864c2db,33.0266984670376,-97.03909039930008,11,config_1
864c2dd,33.02790986927991,-97.01758794371639,12,config_1
864c2df,33.05031299967233,-97.01758794371639,18,config_1
864c2e4,33.04092177229455,-96.98534735970001,28,config_1
864c2ec,32.99610417836841,-96.98534735970001,17,config_1
864c2f4,32.998501077655455,-96.94238440980855,10,config_1
864c2fc,33.043320338611025,-96.94238440980855,2,config_1
864c31,33.10931289745232,-96.96386238196816,5,config_1
864c324,33.083302519761666,-97.02833829890636,18,config_1
864c32c,33.08086937707113,-97.07135716135726,9,config_1
864c334,33.125643215839595,-97.07135716135726,29,config_1
864c33c,33.128078035648805,-97.02833829890636,7,config_1
864c35,33.19398664245865,-97.04984424386326,24,config_1
864c37,33.198828294349696,-96.96386238196816,1,config_1
864c39,33.20360410407843,-96.87799260898478,3,config_1
864c3b,33.11408216475355,-96.87799260898478,21,config_1
864c3d,33.11878589509641,-96.7922354503473,37,config_1
864c3f,33.20831428451073,-96.7922354503473,10,config_1
864c5,33.42466297447948,-96.92091345144947,1,config_1
864c7,33.443305262701145,-96.57833866136845,3,config_1
864c9,33.79982448134698,-96.57833866136845,10,config_1
864cb,34.15498411967304,-96.57833866136845,34,config_1
864cd,34.136149786878256,-96.92091345144947,16,config_1
864d1,33.761283507536376,-97.26528581122331,18,config_1
864d24,34.03270569530416,-97.17902604633225,1,config_1
864d284,34.147230085126125,-97.11440388078715,2,config_1
864d28c,34.14472497910701,-97.15747839073565,2,config_1
864d294,34.18899208201875,-97.15747839073565,37,config_1
864d29c,34.19149872613035,-97.11440388078715,32,config_1
864d2d,34.251557003963036,-97.22214211701957,1,config_1
864d2f,34.16307087236159,-97.22214211701957,8,config_1
864d5,34.095267570885966,-97.61142171393448,9,config_1
864db,33.40496528400982,-97.26528581122331,9,config_1
864dca4,33.21020403914299,-97.15747839073565,30,config_1
864dcac,33.21267528434714,-97.11440388078715,18,config_1
864dcb4,33.167943756747746,-97.11440388078715,20,config_1
864dcbc,33.165474198497655,-97.15747839073565,1,config_1
864dcd,33.09957690324923,-97.13593766610796,12,config_1
864dd1,33.00503361653139,-97.22214211701957,2,config_1
864dd3,33.00999388835464,-97.13593766610796,2,config_1
864dd5,32.920330393607976,-97.13593766610796,18,config_1
864dd7,32.9153770530473,-97.22214211701957,31,config_1
864ddc,32.952655876640875,-97.35165580142355,29,config_1
864df,33.026671193038524,-97.61142171393448,3,config_1
864e1,32.66785705573455,-97.61142171393448,12,config_1
864e5,32.328206146256456,-97.26528581122331,1,config_1
864e64,32.60342559297486,-97.17902604633225,22,config_1
864e6c,32.59343654138261,-97.35165580142355,30,config_1
864e71,32.73081936245077,-97.3084570618028,37,config_1
864e73,32.72574784873103,-97.39488196255758,27,config_1
864e75,32.81554937243264,-97.39488196255758,8,config_1
864e77,32.82062812097865,-97.3084570618028,25,config_1
864e79,32.82564056924794,-97.22214211701957,27,config_1
864e7b,32.73582467310211,-97.22214211701957,1,config_1
864e7d,32.740763986823865,-97.13593766610796,15,config_1
864e7ec,32.80690865249766,-97.15747839073565,3,config_1
864e7f4,32.851799421833725,-97.15747839073565,21,config_1
864e7fc,32.854256981142754,-97.11440388078715,27,config_1
864e804,32.8566980759762,-97.07135716135726,35,config_1
864e80c,32.81180383596685,-97.07135716135726,5,config_1
864e814,32.8142267750822,-97.02833829890636,17,config_1
864e81c,32.85912273246406,-97.02833829890636,6,config_1
864e824,32.86153097681009,-96.98534735970001,34,config_1
864e82c,32.86392283529141,-96.94238440980855,26,config_1
864e831,32.829654069551346,-96.95312251967727,21,config_1
864e833,32.830845274325526,-96.93164805339016,18,config_1
864e835,32.8083904137278,-96.93164805339016,15,config_1
864e837,32.8071996316693,-96.95312251967727,24,config_1
864e83c,32.81663331399837,-96.98534735970001,41,config_1
864e844,32.771715792687246,-96.98534735970001,31,config_1
864e84c,32.77410425752002,-96.94238440980855,14,config_1
864e854,32.7291652348333,-96.94238440980855,4,config_1
864e85c,32.72677847676195,-96.98534735970001,34,config_1
864e864,32.724375368713154,-97.02833829890636,28,config_1
864e86c,32.76931096586975,-97.02833829890636,20,config_1
864e874,32.76688975084064,-97.07135716135726,21,config_1
864e87c,32.7219558844852,-97.07135716135726,19,config_1
864e884,32.67700230098583,-97.07135716135726,3,config_1
864e88c,32.679420047696574,-97.02833829890636,46,config_1
864e894,32.63444506710169,-97.02833829890636,27,config_1
864e89c,32.63202906462526,-97.07135716135726,4,config_1
