id,predicted_label,confidence
415019444083314,Indoor,0.6669124364852905
1064308884965060,Indoor,0.8349390625953674
5698404180205569,Indoor,0.921367883682251
209689528182762,Indoor,0.6509028077125549
683927156577273,Indoor,0.8284558057785034
655158376211383,Indoor,0.9529216289520264
829357018145500,Indoor,0.910121738910675
222719636758311,Indoor,0.8801394701004028
1165240871021150,Indoor,0.7815375328063965
148459984654233,Indoor,0.7753841280937195
1230322547834169,Indoor,0.509487509727478
868596467653701,Indoor,0.6594909429550171
139824231932461,Indoor,0.7034381628036499
2931518043810400,Indoor,0.48959505558013916
677592190579919,Indoor,0.5855448842048645
1331387671012299,Indoor,0.8298372030258179
672925874482009,Indoor,0.8827781677246094
156987030031860,Indoor,0.9287786483764648
211478947939252,Indoor,0.4900342524051666
1306921243395487,Indoor,0.8897554874420166
818192519262305,Indoor,0.47441256046295166
487970480105572,Indoor,0.8036309480667114
1095681261102239,Indoor,0.7952061891555786
197976899385291,Indoor,0.7426989674568176
494435179448417,Indoor,0.8460623025894165
1124774138227295,Indoor,0.9116485714912415
455241083445433,Indoor,0.9226068258285522
195421399738270,Indoor,0.4876917898654938
101746052758419,Indoor,0.7375714778900146
1195440554742798,Indoor,0.9220088720321655
534355478581172,Indoor,0.9482510089874268
881589363196849,Indoor,0.3879651725292206
1374215936672943,Indoor,0.6821069717407227
680616100277207,Indoor,0.8207319974899292
149469994522973,Indoor,0.9259743690490723
206900358418424,Indoor,0.879705548286438
201900462398524,Indoor,0.8417848348617554
293446505604369,Indoor,0.5929300785064697
881605919238427,Indoor,0.8796408772468567
890023121844504,Indoor,0.7321900129318237
216322703275431,Indoor,0.9969736337661743
119967823444347,Indoor,0.6743197441101074
313044486896372,Indoor,0.5992374420166016
1039062769958302,Indoor,0.8535758256912231
221435579432315,Indoor,0.4879143536090851
838931180309147,Indoor,0.8274661898612976
767686794118282,Indoor,0.6776641607284546
585273182452038,Indoor,0.5223369598388672
566938070943294,Indoor,0.44743406772613525
296430321935035,Indoor,0.6312410235404968
167098325305183,Indoor,0.9938914775848389
247609353836919,Indoor,0.6639738082885742
3956981877758133,Indoor,0.5179228782653809
586165645679934,Indoor,0.7562092542648315
4226783404051260,Indoor,0.8802527785301208
299564188917212,Indoor,0.8774962425231934
1379254769103942,Indoor,0.9850817918777466
570266661591307,Indoor,0.5892767906188965
151603346906727,Indoor,0.676100492477417
167055695319442,Indoor,0.986067533493042
174646304548026,Indoor,0.6405985951423645
303727177862765,Indoor,0.620370626449585
171023291573422,Indoor,0.5666212439537048
1178394265944124,Indoor,0.5468239784240723
712549863401000,Indoor,0.49547913670539856
1205130583291040,Indoor,0.5461633205413818
1122485261553048,Indoor,0.5980141758918762
1190206001416886,Indoor,0.6938266754150391
684258392290774,Indoor,0.513915479183197
1398836313799638,Indoor,0.4833839237689972
942120519661623,Indoor,0.8116016387939453
472503160519815,Indoor,0.7943179607391357
312255697046770,Indoor,0.8551233410835266
525714021786720,Indoor,0.604446530342102
3804405379658395,Indoor,0.9477971792221069
1114400252415048,Indoor,0.6094489097595215
3813210102109719,Indoor,0.7722868323326111
303107664714423,Indoor,0.49786221981048584
322235619254644,Indoor,0.9646464586257935
301932344723226,Indoor,0.6079538464546204
1229449227516518,Indoor,0.6843056082725525
3992396527540519,Indoor,0.7140893340110779
335014185028493,Indoor,0.9682523012161255
784625928860552,Indoor,0.9122903347015381
4385575091507176,Indoor,0.9785705208778381
320452889508963,Indoor,0.8916439414024353
4302849349725392,Indoor,0.45891430974006653
1553753321809859,Indoor,0.7440323233604431
133696072781792,Indoor,0.9866162538528442
3310701489187780,Indoor,0.6469137072563171
512438736560009,Indoor,0.5554955005645752
638717681026449,Indoor,0.5170553922653198
3900606713389215,Indoor,0.6884064674377441
1200062140942887,Indoor,0.9280276298522949
488570235725085,Indoor,0.4764430522918701
133046442148705,Indoor,0.6220637559890747
305987037654560,Indoor,0.8046051263809204
183798850911061,Indoor,0.4885021448135376
890589598166166,Indoor,0.6483187079429626
719846329349783,Indoor,0.6733250021934509
869070227863642,Indoor,0.619351863861084
477906870195845,Indoor,0.6093487739562988
1195406514434296,Indoor,0.512578547000885
1167813350354499,Indoor,0.46850645542144775
1652676578455361,Indoor,0.502233624458313
283741950137194,Indoor,0.8820010423660278
6298943806786992,Indoor,0.8447186946868896
882332119786307,Indoor,0.9080019593238831
558600116126743,Indoor,0.49428707361221313
1118268148857186,Indoor,0.4695552587509155
876200533383314,Indoor,0.6694560050964355
649646150139105,Indoor,0.9140711426734924
1248362179357409,Indoor,0.7507877945899963
1125086614810604,Indoor,0.5008551478385925
496927768423090,Indoor,0.4589766561985016
781475899423009,Indoor,0.9967601895332336
1172945633641064,Indoor,0.41349512338638306
2897307460565393,Indoor,0.7129652500152588
129260745813463,Indoor,0.9600281119346619
2434957479994132,Indoor,0.7972724437713623
1351997782317680,Indoor,0.4264970123767853
660422182425009,Indoor,0.9807764291763306
4255493777795997,Indoor,0.3622322082519531
693378148836065,Indoor,0.604059100151062
226113799750291,Indoor,0.7117655277252197
902560287422975,Indoor,0.5861080288887024
1252040515589855,Indoor,0.9088711738586426
5469537069821542,Indoor,0.5571737289428711
1193801098217103,Indoor,0.5134637355804443
458427428762152,Indoor,0.997424304485321
2657631427700200,Indoor,0.8431658744812012
195284366342457,Indoor,0.840351402759552
1057000744969505,Indoor,0.7478404641151428
477170733489608,Indoor,0.5951772332191467
904643847641102,Indoor,0.8458438515663147
690072162621310,Indoor,0.9035202860832214
498744037986628,Indoor,0.962357759475708
521766082815595,Indoor,0.7921580076217651
510032017663355,Indoor,0.6936801671981812
470467100925216,Indoor,0.4690665006637573
488418236765440,Indoor,0.5970488786697388
914889102829428,Indoor,0.6602732539176941
128546593196627,Indoor,0.568821132183075
192842929948801,Indoor,0.5830483436584473
525575099039612,Indoor,0.7459763288497925
1354471735290322,Indoor,0.883695125579834
853943558978595,Indoor,0.848821759223938
1702846183219522,Indoor,0.9813581705093384
947552359952234,Indoor,0.8285917043685913
170740425621535,Indoor,0.5161481499671936
856436912367351,Indoor,0.9128921031951904
1198998847358735,Indoor,0.8940862417221069
865862731148808,Indoor,0.7717587947845459
183307257623977,Indoor,0.4421432912349701
1351062018627957,Indoor,0.7741495370864868
3093178187579119,Indoor,0.8949088454246521
205135818556893,Indoor,0.49223950505256653
208147448246544,Indoor,0.43521273136138916
685586929854215,Indoor,0.8605268001556396
891508985336226,Indoor,0.5593101978302002
229894062702607,Indoor,0.7392275333404541
529245398911767,Indoor,0.805022656917572
835128884409956,Indoor,0.7440751194953918
459701008665959,Indoor,0.9563558101654053
319351262889836,Indoor,0.7697608470916748
527348548398341,Indoor,0.9820550680160522
629551112144070,Indoor,0.8211456537246704
697381901904219,Indoor,0.8599801659584045
186270767316627,Indoor,0.7134212255477905
1187806648319912,Indoor,0.4409343898296356
987791508656798,Indoor,0.49853330850601196
843173019931173,Indoor,0.9894083738327026
522371223197972,Indoor,0.6657005548477173
547392546875238,Indoor,0.8402883410453796
6287716951256977,Indoor,0.47908371686935425
1249321955798967,Indoor,0.6933413743972778
939569573273303,Indoor,0.44500571489334106
309703253855614,Indoor,0.7009429335594177
490238925755708,Indoor,0.57947838306427
1222031701600267,Indoor,0.46521708369255066
1425690481146564,Indoor,0.7471573352813721
1012583016213993,Indoor,0.8831381797790527
501240801056632,Indoor,0.6062610149383545
2885958528346520,Indoor,0.5014510750770569
148292490600535,Indoor,0.7882398962974548
306079997696688,Indoor,0.5662661194801331
1286890918775389,Indoor,0.44928431510925293
769680880386630,Indoor,0.7792447805404663
499770904791065,Indoor,0.9742533564567566
1235397983564941,Indoor,0.9839614033699036
905125020275020,Indoor,0.609359622001648
1169763480129164,Indoor,0.5304160118103027
803845063889767,Indoor,0.8567628860473633
164081152308834,Indoor,0.6360845565795898
490770428802637,Indoor,0.6666398048400879
178244167517123,Indoor,0.5169772505760193
749902508981683,Indoor,0.5579993724822998
527321095105874,Indoor,0.8418156504631042
143364094443333,Indoor,0.982675313949585
152535313511871,Indoor,0.7357880473136902
815041712463388,Indoor,0.3814159333705902
513128973149370,Indoor,0.46291735768318176
525555255118916,Indoor,0.6448216438293457
514400519694126,Indoor,0.9676938056945801
561262601524940,Indoor,0.944042444229126
304335857979385,Indoor,0.9042516350746155
375654263827086,Indoor,0.6760759353637695
118831943551653,Indoor,0.6016243696212769
946472232784001,Indoor,0.8322331309318542
916251462496881,Indoor,0.5008566379547119
866238057261595,Indoor,0.39390578866004944
491757461875121,Indoor,0.6520841717720032
1737880986373490,Indoor,0.96684730052948
537807077604512,Indoor,0.6899533271789551
169814908617753,Indoor,0.9496617317199707
215850360102173,Indoor,0.5930764675140381
5330069390397343,Indoor,0.865814745426178
276877147469538,Indoor,0.9879930019378662
272019391028162,Indoor,0.8612092733383179
314414223420750,Indoor,0.6237093806266785
